'Station','date:time',Depth,'Quality Code','Temperature'
'AKUL232','19900920T1200',1750,'',-4.58923
'AKUL232','19900926T1200',1750,'',-4.60962
'AKUL232','19900927T1200',1750,'',-4.56883
'AKUL232','19900930T1200',1750,'',-4.58923
'AKUL232','19901002T1200',1750,'',-4.60962
'AKUL232','19901003T1200',1750,'',-4.58923
'AKUL232','19901005T1200',1750,'',-4.54839
'AKUL232','19901007T1200',1750,'',-4.58923
'AKUL232','19901009T1200',1750,'',-4.60962
'AKUL232','19901012T1200',1750,'',-4.58923
'AKUL232','19901014T1200',1750,'',-4.58923
'AKUL232','19901015T1200',1750,'',-4.60962
'AKUL232','19901017T1200',1750,'',-4.58923
'AKUL232','19901021T1200',1750,'',-4.58923
'AKUL232','19901022T1200',1750,'',-4.58923
'AKUL232','19901023T1200',1750,'',-4.58923
'AKUL232','19901024T1200',1750,'',-4.58923
'AKUL232','19901026T1200',1750,'',-4.58923
'AKUL232','19901027T1200',1750,'',-4.58923
'AKUL232','19901029T1200',1750,'',-4.58923
'AKUL232','19901030T1200',1750,'',-4.58923
'AKUL232','19901031T1200',1750,'',-4.58923
'AKUL232','19901101T1200',1750,'',-4.58923
'AKUL232','19901106T1200',1750,'',-4.58923
'AKUL232','19901109T1200',1750,'',-4.58923
'AKUL232','19901111T1200',1750,'',-4.58923
'AKUL232','19901112T1200',1750,'',-4.58923
'AKUL232','19901117T1200',1750,'',-4.56883
'AKUL232','19901123T1200',1750,'',-4.58923
'AKUL232','19901125T1200',1750,'',-4.58923
'AKUL232','19901130T1200',1750,'',-4.58923
'AKUL232','19920423T1200',1750,'',-4.71116
'AKUL232','19920427T1200',1750,'',-4.71116
'AKUL232','19920430T1200',1750,'',-4.71116
'AKUL232','19920514T1200',1750,'',-4.71116
'AKUL232','19920519T1200',1750,'',-4.71116
'AKUL232','19920606T1200',1750,'',-4.73140
'AKUL232','19920611T1200',1750,'',-4.71116
'AKUL232','19920706T1200',1750,'',-4.73140
'AKUL232','19920725T1200',1750,'',-4.73140
'AKUL232','19920806T1200',1750,'',-4.71116
'AKUL232','19920813T1200',1750,'',-4.67062
'AKUL232','19920817T1200',1750,'',-4.69090
'AKUL232','19920827T1200',1750,'',-4.69090
'AKUL232','19920831T1200',1750,'',-4.69090
'AKUL232','19920906T1200',1750,'',-4.67062
'AKUL232','19920913T1200',1750,'',-4.71116
'AKUL232','19920917T1200',1750,'',-4.71116
'AKUL232','19921112T1200',1750,'',-4.71116
'AKUL232','19930520T1200',1750,'',-4.73140
'AKUL232','19930527T1200',1750,'',-4.73140
'AKUL232','19930531T1200',1750,'',-4.73140
'AKUL232','19930617T1200',1750,'',-4.73140
'AKUL232','19930623T1200',1750,'',-4.67062
'AKUL232','19930708T1200',1750,'',-4.73140
'AKUL232','19930715T1200',1750,'',-4.71116
'AKUL232','19930720T1200',1750,'',-4.73140
'AKUL232','19930802T1200',1750,'',-4.73140
'AKUL232','19930805T1200',1750,'',-4.73140
'AKUL232','19930828T1200',1750,'',-4.69496
'AKUL232','20020909T0200',1750,'',-3.99903
'AKUL232','20040622T1200',1750,'',-3.93135
'AKUL232','20040831T1200',1750,'',-3.79303
'AKUL232','20041019T1200',1750,'',-3.89316
'AKUL232','20050627T1200',1750,'',-3.89741
'AKUL232','20050802T1200',1750,'',-3.87828
'AKUL232','20060929T1200',1750,'',-3.86552
'AKUL232','20071015T1200',1750,'',-3.79730
'AKUL232','20081012T0000',1750,'',-3.71808
'AKUL232','20091014T0000',1750,'',-3.67940
'AKUL232','20101017T0000',1750,'',-3.63417
'AKUL232','20110923T0000',1750,'',-3.57151
'AKUL232','19900621T1200',350,'',-8.40545
'AKUL232','19900622T1200',350,'',-8.35664
'AKUL232','19900623T1200',350,'',-8.27496
'AKUL232','19900624T1200',350,'',-8.27496
'AKUL232','19900625T1200',350,'',-8.12691
'AKUL232','19900626T1200',350,'',-7.82681
'AKUL232','19900627T1200',350,'',-7.77627
'AKUL232','19900628T1200',350,'',-7.74248
'AKUL232','19900630T1200',350,'',-7.60666
'AKUL232','19900703T1200',350,'',-7.34897
'AKUL232','19900704T1200',350,'',-7.24477
'AKUL232','19900705T1200',350,'',-7.17494
'AKUL232','19900708T1200',350,'',-6.94597
'AKUL232','19900712T1200',350,'',-6.58747
'AKUL232','19900714T1200',350,'',-6.49663
'AKUL232','19900715T1200',350,'',-6.44189
'AKUL232','19900716T1200',350,'',-6.36863
'AKUL232','19900718T1200',350,'',-6.23965
'AKUL232','19900719T1200',350,'',-6.16549
'AKUL232','19900720T1200',350,'',-6.09101
'AKUL232','19900722T1200',350,'',-5.97867
'AKUL232','19900724T1200',350,'',-5.90336
'AKUL232','19900726T1200',350,'',-5.78976
'AKUL232','19900727T1200',350,'',-5.69450
'AKUL232','19900731T1200',350,'',-5.48302
'AKUL232','19900802T1200',350,'',-5.38601
'AKUL232','19900804T1200',350,'',-5.28844
'AKUL232','19900806T1200',350,'',-5.19030
'AKUL232','19900807T1200',350,'',-5.13114
'AKUL232','19900808T1200',350,'',-5.07178
'AKUL232','19900809T1200',350,'',-5.03209
'AKUL232','19900810T1200',350,'',-4.97238
'AKUL232','19900811T1200',350,'',-4.83222
'AKUL232','19900814T1200',350,'',-4.69090
'AKUL232','19900817T1200',350,'',-4.62997
'AKUL232','19900821T1200',350,'',-4.48695
'AKUL232','19900825T1200',350,'',-4.34272
'AKUL232','19900828T1200',350,'',-4.28052
'AKUL232','19900831T1200',350,'',-4.21810
'AKUL232','19900903T1200',350,'',-4.09257
'AKUL232','19900909T1200',350,'',-3.81738
'AKUL232','19900912T1200',350,'',-3.77464
'AKUL232','19900914T1200',350,'',-3.81738
'AKUL232','19900917T1200',350,'',-3.75323
'AKUL232','19900918T1200',350,'',-3.75323
'AKUL232','19900920T1200',350,'',-3.64579
'AKUL232','19900926T1200',350,'',-3.55935
'AKUL232','19900927T1200',350,'',-3.53767
'AKUL232','19900930T1200',350,'',-3.49423
'AKUL232','19901002T1200',350,'',-3.45067
'AKUL232','19901003T1200',350,'',-3.42885
'AKUL232','19901005T1200',350,'',-3.31935
'AKUL232','19901007T1200',350,'',-3.34130
'AKUL232','19901009T1200',350,'',-3.31935
'AKUL232','19901012T1200',350,'',-3.27535
'AKUL232','19901014T1200',350,'',-3.25330
'AKUL232','19901015T1200',350,'',-3.23123
'AKUL232','19901017T1200',350,'',-3.20913
'AKUL232','19901021T1200',350,'',-3.14266
'AKUL232','19901022T1200',350,'',-3.12045
'AKUL232','19901023T1200',350,'',-3.09820
'AKUL232','19901024T1200',350,'',-3.09820
'AKUL232','19901026T1200',350,'',-3.07593
'AKUL232','19901027T1200',350,'',-3.05363
'AKUL232','19901029T1200',350,'',-3.03130
'AKUL232','19901030T1200',350,'',-3.00894
'AKUL232','19901031T1200',350,'',-3.00894
'AKUL232','19901101T1200',350,'',-3.00894
'AKUL232','19901106T1200',350,'',-2.94169
'AKUL232','19901109T1200',350,'',-2.89671
'AKUL232','19901111T1200',350,'',-2.89671
'AKUL232','19901112T1200',350,'',-2.87417
'AKUL232','19901117T1200',350,'',-2.82901
'AKUL232','19901123T1200',350,'',-2.78373
'AKUL232','19901125T1200',350,'',-2.76105
'AKUL232','19901130T1200',350,'',-2.71559
'AKUL232','19920423T1200',350,'',-9.18307
'AKUL232','19920427T1200',350,'',-9.05858
'AKUL232','19920430T1200',350,'',-9.08979
'AKUL232','19920514T1200',350,'',-9.05858
'AKUL232','19920519T1200',350,'',-8.98030
'AKUL232','19920606T1200',350,'',-8.17641
'AKUL232','19920611T1200',350,'',-7.80998
'AKUL232','19920706T1200',350,'',-5.99745
'AKUL232','19920725T1200',350,'',-4.95242
'AKUL232','19920806T1200',350,'',-4.56883
'AKUL232','19920813T1200',350,'',-4.17636
'AKUL232','19920817T1200',350,'',-4.11356
'AKUL232','19920827T1200',350,'',-3.81738
'AKUL232','19920831T1200',350,'',-3.73180
'AKUL232','19920906T1200',350,'',-3.53767
'AKUL232','19920913T1200',350,'',-3.42885
'AKUL232','19920917T1200',350,'',-3.34130
'AKUL232','19921112T1200',350,'',-2.64717
'AKUL232','19930520T1200',350,'',-10.23403
'AKUL232','19930527T1200',350,'',-9.62663
'AKUL232','19930531T1200',350,'',-9.15204
'AKUL232','19930617T1200',350,'',-7.33165
'AKUL232','19930623T1200',350,'',-6.82136
'AKUL232','19930708T1200',350,'',-5.77075
'AKUL232','19930715T1200',350,'',-5.38601
'AKUL232','19930720T1200',350,'',-5.13114
'AKUL232','19930802T1200',350,'',-4.54839
'AKUL232','19930805T1200',350,'',-4.42529
'AKUL232','19930828T1200',350,'',-3.68670
'AKUL232','20020909T0200',350,'',-3.18402
'AKUL232','20040622T1200',350,'',-6.20333
'AKUL232','20040831T1200',350,'',-3.07965
'AKUL232','20041019T1200',350,'',-2.39566
'AKUL232','20050627T1200',350,'',-4.67775
'AKUL232','20050802T1200',350,'',-3.40840
'AKUL232','20060929T1200',350,'',-2.11049
'AKUL232','20071015T1200',350,'',-2.12462
'AKUL232','20081012T0000',350,'',-2.26534
'AKUL232','20091014T0000',350,'',-2.18574
'AKUL232','20101017T0000',350,'',-1.74846
'AKUL232','20110923T0000',350,'',-1.97561
'AKUL232','19900621T1200',550,'',-7.53833
'AKUL232','19900622T1200',550,'',-7.72556
'AKUL232','19900623T1200',550,'',-7.75938
'AKUL232','19900624T1200',550,'',-7.75938
'AKUL232','19900625T1200',550,'',-7.75938
'AKUL232','19900626T1200',550,'',-7.67471
'AKUL232','19900627T1200',550,'',-7.64072
'AKUL232','19900628T1200',550,'',-7.67471
'AKUL232','19900630T1200',550,'',-7.64072
'AKUL232','19900703T1200',550,'',-7.55544
'AKUL232','19900704T1200',550,'',-7.52120
'AKUL232','19900705T1200',550,'',-7.50406
'AKUL232','19900708T1200',550,'',-7.41808
'AKUL232','19900712T1200',550,'',-7.27958
'AKUL232','19900714T1200',550,'',-7.20990
'AKUL232','19900715T1200',550,'',-7.17494
'AKUL232','19900716T1200',550,'',-7.15744
'AKUL232','19900718T1200',550,'',-7.08725
'AKUL232','19900719T1200',550,'',-7.05204
'AKUL232','19900720T1200',550,'',-7.01676
'AKUL232','19900722T1200',550,'',-6.96369
'AKUL232','19900724T1200',550,'',-6.92822
'AKUL232','19900726T1200',550,'',-6.85706
'AKUL232','19900727T1200',550,'',-6.80349
'AKUL232','19900731T1200',550,'',-6.69582
'AKUL232','19900802T1200',550,'',-6.64173
'AKUL232','19900804T1200',550,'',-6.58747
'AKUL232','19900806T1200',550,'',-6.53302
'AKUL232','19900807T1200',550,'',-6.49663
'AKUL232','19900808T1200',550,'',-6.44189
'AKUL232','19900809T1200',550,'',-6.36863
'AKUL232','19900810T1200',550,'',-6.31347
'AKUL232','19900811T1200',550,'',-6.20261
'AKUL232','19900814T1200',550,'',-6.16549
'AKUL232','19900817T1200',550,'',-6.16549
'AKUL232','19900821T1200',550,'',-6.07234
'AKUL232','19900825T1200',550,'',-5.99745
'AKUL232','19900828T1200',550,'',-5.94106
'AKUL232','19900831T1200',550,'',-5.88448
'AKUL232','19900903T1200',550,'',-5.73267
'AKUL232','19900909T1200',550,'',-5.61790
'AKUL232','19900912T1200',550,'',-5.59870
'AKUL232','19900914T1200',550,'',-5.57947
'AKUL232','19900917T1200',550,'',-5.54096
'AKUL232','19900918T1200',550,'',-5.52166
'AKUL232','19900920T1200',550,'',-5.46366
'AKUL232','19900926T1200',550,'',-5.38601
'AKUL232','19900927T1200',550,'',-5.34705
'AKUL232','19900930T1200',550,'',-5.30800
'AKUL232','19901002T1200',550,'',-5.26885
'AKUL232','19901003T1200',550,'',-5.26885
'AKUL232','19901005T1200',550,'',-5.20997
'AKUL232','19901007T1200',550,'',-5.19030
'AKUL232','19901009T1200',550,'',-5.15089
'AKUL232','19901012T1200',550,'',-5.11138
'AKUL232','19901014T1200',550,'',-5.09159
'AKUL232','19901015T1200',550,'',-5.07178
'AKUL232','19901017T1200',550,'',-5.03209
'AKUL232','19901021T1200',550,'',-4.97238
'AKUL232','19901022T1200',550,'',-4.97238
'AKUL232','19901023T1200',550,'',-4.95242
'AKUL232','19901024T1200',550,'',-4.95242
'AKUL232','19901026T1200',550,'',-4.93245
'AKUL232','19901027T1200',550,'',-4.89243
'AKUL232','19901029T1200',550,'',-4.87238
'AKUL232','19901030T1200',550,'',-4.87238
'AKUL232','19901031T1200',550,'',-4.85232
'AKUL232','19901101T1200',550,'',-4.83222
'AKUL232','19901106T1200',550,'',-4.77180
'AKUL232','19901109T1200',550,'',-4.73140
'AKUL232','19901111T1200',550,'',-4.71116
'AKUL232','19901112T1200',550,'',-4.69090
'AKUL232','19901117T1200',550,'',-4.62997
'AKUL232','19901123T1200',550,'',-4.58923
'AKUL232','19901125T1200',550,'',-4.56883
'AKUL232','19901130T1200',550,'',-4.50746
'AKUL232','19920423T1200',550,'',-5.73267
'AKUL232','19920427T1200',550,'',-5.82771
'AKUL232','19920430T1200',550,'',-5.88448
'AKUL232','19920514T1200',550,'',-6.20261
'AKUL232','19920519T1200',550,'',-6.27660
'AKUL232','19920606T1200',550,'',-6.46016
'AKUL232','19920611T1200',550,'',-6.46016
'AKUL232','19920706T1200',550,'',-6.20261
'AKUL232','19920725T1200',550,'',-5.86558
'AKUL232','19920806T1200',550,'',-5.61790
'AKUL232','19920813T1200',550,'',-5.44428
'AKUL232','19920817T1200',550,'',-5.32753
'AKUL232','19920827T1200',550,'',-5.17060
'AKUL232','19920831T1200',550,'',-5.15089
'AKUL232','19920906T1200',550,'',-5.03209
'AKUL232','19920913T1200',550,'',-5.01221
'AKUL232','19920917T1200',550,'',-4.93245
'AKUL232','19921112T1200',550,'',-4.34272
'AKUL232','19930520T1200',550,'',-7.10482
'AKUL232','19930527T1200',550,'',-7.17494
'AKUL232','19930531T1200',550,'',-7.17494
'AKUL232','19930617T1200',550,'',-6.96369
'AKUL232','19930623T1200',550,'',-6.74974
'AKUL232','19930708T1200',550,'',-6.46016
'AKUL232','19930715T1200',550,'',-6.25813
'AKUL232','19930720T1200',550,'',-6.16549
'AKUL232','19930802T1200',550,'',-5.86558
'AKUL232','19930805T1200',550,'',-5.78976
'AKUL232','19930828T1200',550,'',-5.28452
'AKUL232','20020909T0200',550,'',-4.30449
'AKUL232','20040622T1200',550,'',-5.25213
'AKUL232','20040831T1200',550,'',-4.17963
'AKUL232','20041019T1200',550,'',-3.75881
'AKUL232','20050627T1200',550,'',-5.04497
'AKUL232','20050802T1200',550,'',-4.46547
'AKUL232','20060929T1200',550,'',-3.33613
'AKUL232','20071015T1200',550,'',-3.32296
'AKUL232','20081012T0000',550,'',-3.66864
'AKUL232','20091014T0000',550,'',-3.47600
'AKUL232','20101017T0000',550,'',-2.85090
'AKUL232','20110923T0000',550,'',-2.89599
'AKUL232','19900621T1200',750,'',-5.94106
'AKUL232','19900622T1200',750,'',-5.97867
'AKUL232','19900623T1200',750,'',-5.97867
'AKUL232','19900624T1200',750,'',-5.97867
'AKUL232','19900625T1200',750,'',-6.01620
'AKUL232','19900626T1200',750,'',-6.01620
'AKUL232','19900627T1200',750,'',-6.03494
'AKUL232','19900628T1200',750,'',-6.05365
'AKUL232','19900630T1200',750,'',-6.05365
'AKUL232','19900703T1200',750,'',-6.05365
'AKUL232','19900704T1200',750,'',-6.05365
'AKUL232','19900705T1200',750,'',-6.05365
'AKUL232','19900708T1200',750,'',-6.07234
'AKUL232','19900712T1200',750,'',-6.01620
'AKUL232','19900714T1200',750,'',-6.07234
'AKUL232','19900715T1200',750,'',-6.05365
'AKUL232','19900716T1200',750,'',-6.05365
'AKUL232','19900718T1200',750,'',-6.05365
'AKUL232','19900719T1200',750,'',-6.05365
'AKUL232','19900720T1200',750,'',-6.05365
'AKUL232','19900722T1200',750,'',-6.01620
'AKUL232','19900724T1200',750,'',-5.99745
'AKUL232','19900726T1200',750,'',-6.01620
'AKUL232','19900727T1200',750,'',-6.03494
'AKUL232','19900731T1200',750,'',-6.01620
'AKUL232','19900802T1200',750,'',-5.99745
'AKUL232','19900804T1200',750,'',-5.99745
'AKUL232','19900806T1200',750,'',-5.97867
'AKUL232','19900807T1200',750,'',-5.94106
'AKUL232','19900808T1200',750,'',-5.92222
'AKUL232','19900809T1200',750,'',-5.90336
'AKUL232','19900810T1200',750,'',-5.90336
'AKUL232','19900811T1200',750,'',-5.88448
'AKUL232','19900814T1200',750,'',-5.88448
'AKUL232','19900817T1200',750,'',-5.86558
'AKUL232','19900821T1200',750,'',-5.86558
'AKUL232','19900825T1200',750,'',-5.84665
'AKUL232','19900828T1200',750,'',-5.84665
'AKUL232','19900831T1200',750,'',-5.82771
'AKUL232','19900903T1200',750,'',-5.80874
'AKUL232','19900909T1200',750,'',-5.75172
'AKUL232','19900912T1200',750,'',-5.71359
'AKUL232','19900914T1200',750,'',-5.73267
'AKUL232','19900917T1200',750,'',-5.71359
'AKUL232','19900918T1200',750,'',-5.67538
'AKUL232','19900920T1200',750,'',-5.65624
'AKUL232','19900926T1200',750,'',-5.63708
'AKUL232','19900927T1200',750,'',-5.63708
'AKUL232','19900930T1200',750,'',-5.63708
'AKUL232','19901002T1200',750,'',-5.61790
'AKUL232','19901003T1200',750,'',-5.61790
'AKUL232','19901005T1200',750,'',-5.59870
'AKUL232','19901007T1200',750,'',-5.59870
'AKUL232','19901009T1200',750,'',-5.57947
'AKUL232','19901012T1200',750,'',-5.56023
'AKUL232','19901014T1200',750,'',-5.54096
'AKUL232','19901015T1200',750,'',-5.54096
'AKUL232','19901017T1200',750,'',-5.52166
'AKUL232','19901021T1200',750,'',-5.50235
'AKUL232','19901022T1200',750,'',-5.48302
'AKUL232','19901023T1200',750,'',-5.48302
'AKUL232','19901024T1200',750,'',-5.48302
'AKUL232','19901026T1200',750,'',-5.46366
'AKUL232','19901027T1200',750,'',-5.46366
'AKUL232','19901029T1200',750,'',-5.44428
'AKUL232','19901030T1200',750,'',-5.42488
'AKUL232','19901031T1200',750,'',-5.42488
'AKUL232','19901101T1200',750,'',-5.42488
'AKUL232','19901106T1200',750,'',-5.38601
'AKUL232','19901109T1200',750,'',-5.36654
'AKUL232','19901111T1200',750,'',-5.36654
'AKUL232','19901112T1200',750,'',-5.34705
'AKUL232','19901117T1200',750,'',-5.30800
'AKUL232','19901123T1200',750,'',-5.28844
'AKUL232','19901125T1200',750,'',-5.26885
'AKUL232','19901130T1200',750,'',-5.24925
'AKUL232','19920423T1200',750,'',-4.97238
'AKUL232','19920427T1200',750,'',-4.97238
'AKUL232','19920430T1200',750,'',-4.99230
'AKUL232','19920514T1200',750,'',-5.09159
'AKUL232','19920519T1200',750,'',-5.13114
'AKUL232','19920606T1200',750,'',-5.24925
'AKUL232','19920611T1200',750,'',-5.28844
'AKUL232','19920706T1200',750,'',-5.44428
'AKUL232','19920725T1200',750,'',-5.42488
'AKUL232','19920806T1200',750,'',-5.42488
'AKUL232','19920813T1200',750,'',-5.34705
'AKUL232','19920817T1200',750,'',-5.40545
'AKUL232','19920827T1200',750,'',-5.28844
'AKUL232','19920831T1200',750,'',-5.28844
'AKUL232','19920906T1200',750,'',-5.24925
'AKUL232','19920913T1200',750,'',-5.26885
'AKUL232','19920917T1200',750,'',-5.24925
'AKUL232','19921112T1200',750,'',-5.03209
'AKUL232','19930520T1200',750,'',-5.30800
'AKUL232','19930527T1200',750,'',-5.36654
'AKUL232','19930531T1200',750,'',-5.40545
'AKUL232','19930617T1200',750,'',-5.50235
'AKUL232','19930623T1200',750,'',-5.54096
'AKUL232','19930708T1200',750,'',-5.57947
'AKUL232','19930715T1200',750,'',-5.57947
'AKUL232','19930720T1200',750,'',-5.57947
'AKUL232','19930802T1200',750,'',-5.56023
'AKUL232','19930805T1200',750,'',-5.54096
'AKUL232','19930828T1200',750,'',-5.39573
'AKUL232','20020909T0200',750,'',-4.14617
'AKUL232','20040622T1200',750,'',-4.05384
'AKUL232','20040831T1200',750,'',-4.14199
'AKUL232','20041019T1200',750,'',-4.03489
'AKUL232','20050627T1200',750,'',-4.25466
'AKUL232','20050802T1200',750,'',-4.24842
'AKUL232','20060929T1200',750,'',-3.74167
'AKUL232','20071015T1200',750,'',-3.62123
'AKUL232','20081012T0000',750,'',-3.88891
'AKUL232','20091014T0000',750,'',-3.73095
'AKUL232','20101017T0000',750,'',-3.31856
'AKUL232','20110923T0000',750,'',-3.08632
'AKUL232','19900621T1200',950,'',-4.93245
'AKUL232','19900622T1200',950,'',-4.93245
'AKUL232','19900623T1200',950,'',-4.95242
'AKUL232','19900624T1200',950,'',-4.95242
'AKUL232','19900625T1200',950,'',-4.97238
'AKUL232','19900626T1200',950,'',-4.97238
'AKUL232','19900627T1200',950,'',-4.97238
'AKUL232','19900628T1200',950,'',-4.99230
'AKUL232','19900630T1200',950,'',-4.99230
'AKUL232','19900703T1200',950,'',-5.01221
'AKUL232','19900704T1200',950,'',-5.01221
'AKUL232','19900705T1200',950,'',-5.01221
'AKUL232','19900708T1200',950,'',-5.03209
'AKUL232','19900712T1200',950,'',-5.05195
'AKUL232','19900714T1200',950,'',-5.05195
'AKUL232','19900715T1200',950,'',-5.05195
'AKUL232','19900716T1200',950,'',-5.05195
'AKUL232','19900718T1200',950,'',-5.07178
'AKUL232','19900719T1200',950,'',-5.07178
'AKUL232','19900720T1200',950,'',-5.07178
'AKUL232','19900722T1200',950,'',-5.09159
'AKUL232','19900724T1200',950,'',-5.09159
'AKUL232','19900726T1200',950,'',-5.09159
'AKUL232','19900727T1200',950,'',-5.09159
'AKUL232','19900731T1200',950,'',-5.09159
'AKUL232','19900802T1200',950,'',-5.11138
'AKUL232','19900804T1200',950,'',-5.13114
'AKUL232','19900806T1200',950,'',-5.11138
'AKUL232','19900807T1200',950,'',-5.09159
'AKUL232','19900808T1200',950,'',-5.09159
'AKUL232','19900809T1200',950,'',-5.09159
'AKUL232','19900810T1200',950,'',-5.11138
'AKUL232','19900811T1200',950,'',-5.11138
'AKUL232','19900814T1200',950,'',-5.13114
'AKUL232','19900817T1200',950,'',-5.15089
'AKUL232','19900821T1200',950,'',-5.17060
'AKUL232','19900825T1200',950,'',-5.17060
'AKUL232','19900828T1200',950,'',-5.15089
'AKUL232','19900831T1200',950,'',-5.19030
'AKUL232','19900903T1200',950,'',-5.15089
'AKUL232','19900909T1200',950,'',-5.15089
'AKUL232','19900912T1200',950,'',-5.17060
'AKUL232','19900914T1200',950,'',-5.19030
'AKUL232','19900917T1200',950,'',-5.20997
'AKUL232','19900918T1200',950,'',-5.19030
'AKUL232','19900920T1200',950,'',-5.19030
'AKUL232','19900926T1200',950,'',-5.17060
'AKUL232','19900927T1200',950,'',-5.19030
'AKUL232','19900930T1200',950,'',-5.20997
'AKUL232','19901002T1200',950,'',-5.20997
'AKUL232','19901003T1200',950,'',-5.20997
'AKUL232','19901005T1200',950,'',-5.20997
'AKUL232','19901007T1200',950,'',-5.20997
'AKUL232','19901009T1200',950,'',-5.20997
'AKUL232','19901012T1200',950,'',-5.20997
'AKUL232','19901014T1200',950,'',-5.20997
'AKUL232','19901015T1200',950,'',-5.20997
'AKUL232','19901017T1200',950,'',-5.20997
'AKUL232','19901021T1200',950,'',-5.20997
'AKUL232','19901022T1200',950,'',-5.20997
'AKUL232','19901023T1200',950,'',-5.20997
'AKUL232','19901024T1200',950,'',-5.20997
'AKUL232','19901026T1200',950,'',-5.20997
'AKUL232','19901027T1200',950,'',-5.20997
'AKUL232','19901029T1200',950,'',-5.20997
'AKUL232','19901030T1200',950,'',-5.19030
'AKUL232','19901031T1200',950,'',-5.19030
'AKUL232','19901101T1200',950,'',-5.19030
'AKUL232','19901106T1200',950,'',-5.19030
'AKUL232','19901109T1200',950,'',-5.19030
'AKUL232','19901111T1200',950,'',-5.19030
'AKUL232','19901112T1200',950,'',-5.17060
'AKUL232','19901117T1200',950,'',-5.17060
'AKUL232','19901123T1200',950,'',-5.17060
'AKUL232','19901125T1200',950,'',-5.17060
'AKUL232','19901130T1200',950,'',-5.17060
'AKUL232','19920423T1200',950,'',-5.03209
'AKUL232','19920427T1200',950,'',-5.03209
'AKUL232','19920430T1200',950,'',-5.01221
'AKUL232','19920514T1200',950,'',-5.01221
'AKUL232','19920519T1200',950,'',-5.01221
'AKUL232','19920606T1200',950,'',-5.01221
'AKUL232','19920611T1200',950,'',-5.03209
'AKUL232','19920706T1200',950,'',-5.05195
'AKUL232','19920725T1200',950,'',-5.05195
'AKUL232','19920806T1200',950,'',-5.07178
'AKUL232','19920813T1200',950,'',-5.03209
'AKUL232','19920817T1200',950,'',-5.09159
'AKUL232','19920827T1200',950,'',-5.09159
'AKUL232','19920831T1200',950,'',-5.09159
'AKUL232','19920906T1200',950,'',-5.05195
'AKUL232','19920913T1200',950,'',-5.11138
'AKUL232','19920917T1200',950,'',-5.09159
'AKUL232','19921112T1200',950,'',-5.07178
'AKUL232','19930520T1200',950,'',-4.79197
'AKUL232','19930527T1200',950,'',-4.93245
'AKUL232','19930531T1200',950,'',-4.93245
'AKUL232','19930617T1200',950,'',-4.95242
'AKUL232','19930623T1200',950,'',-4.97238
'AKUL232','19930708T1200',950,'',-4.99230
'AKUL232','19930715T1200',950,'',-5.01221
'AKUL232','19930720T1200',950,'',-5.03209
'AKUL232','19930802T1200',950,'',-5.05195
'AKUL232','19930805T1200',950,'',-5.05195
'AKUL232','19930828T1200',950,'',-5.06385
'AKUL232','20020909T0200',950,'',-3.75452
'AKUL232','20040622T1200',950,'',-3.79517
'AKUL232','20040831T1200',950,'',-3.81652
'AKUL232','20041019T1200',950,'',-3.86765
'AKUL232','20050627T1200',950,'',-3.83145
'AKUL232','20050802T1200',950,'',-3.84849
'AKUL232','20060929T1200',950,'',-3.77379
'AKUL232','20071015T1200',950,'',-3.61044
'AKUL232','20081012T0000',950,'',-3.63417
'AKUL232','20091014T0000',950,'',-3.59963
'AKUL232','20101017T0000',950,'',-3.44768
'AKUL232','20110923T0000',950,'',-3.24811
